대학명,연도,학과,학과_원본명,모집인원,지원인원,합격인원,최종합격_토익환산점수,최종합격_토익원점수,최종합격_학점환산점수,최종합격_학점원점수_100점만점,비고,합격자기준
전북대학교,2024,전기공학과,전기공학과,7,35,5,,746.0,,90.98,,최종
전북대학교,2024,전자공학부,전자공학부,22,73,20,,707.25,,91.83,,최종
전북대학교,2024,컴퓨터공학부,컴퓨터공학부,10,84,10,,878.5,,90.72,,최종
전북대학교,2024,자원.에너지공학,토목/환경/자원.에너지공학부(자원.에너지),3,11,3,,733.33,,91.04,,최종
전북대학교,2024,토목공학,토목/환경/자원.에너지공학부(토목공학),10,39,10,,743.0,,90.94,,최종
전북대학교,2024,환경공학,토목/환경/자원.에너지공학부(환경공학),5,17,5,,666.0,,92.22,,최종
전북대학교,2024,항공우주공학과,항공우주공학과,7,19,6,,712.5,,90.33,,최종
전북대학교,2024,화학공학부,화학공학부,16,45,15,,799.67,,93.1,,최종
전북대학교,2024,IT지능정보공학과,IT지능정보공학과,6,25,6,,760.0,,90.76,,최종
전북대학교,2024,IT융합기전공학,융합기술공학부(IT융합기전공학),4,13,3,,618.33,,92.43,,최종
전북대학교,2024,스마트팜학과,스마트팜학과,3,13,3,,796.67,,92.55,,최종
전북대학교,2024,국제인문사회학부,국제인문사회학부,1,4,0,,,,,,최종
전북대학교,2024,공공인재학부,공공인재학부,7,16,7,,712.29,,92.29,,최종
전북대학교,2024,농업경제학,농업경제학,2,6,2,,470.0,,93.1,,최종
전북대학교,2024,식품유통학,식품유통학,3,10,2,,712.5,,93.29,,최종
전북대학교,2024,농생물학과,농생물학과,1,5,1,,,,,,최종
전북대학교,2024,동물생명공학과,동물생명공학과,5,12,5,,598.0,,89.45,,최종
전북대학교,2024,동물자원과학과,동물자원과학과,6,21,5,,648.0,,92.44,,최종
전북대학교,2024,목재응용과학과,목재응용과학과,4,9,3,,541.67,,86.29,,최종
전북대학교,2024,산림환경과학과,산림환경과학과,2,12,2,,745.0,,94.31,,최종
전북대학교,2024,생명자원융합학과,생명자원융합학과,2,3,1,,,,,,최종
전북대학교,2024,생물산업기계공학과,생물산업기계공학과,5,7,4,,532.5,,89.9,,최종
전북대학교,2024,생물환경화학과,생물환경화학과,4,9,4,,623.75,,91.96,,최종
전북대학교,2024,식품공학과,식품공학과,5,16,5,,858.0,,89.68,,최종
전북대학교,2024,원예학과,원예학과,5,13,5,,577.0,,92.07,,최종
전북대학교,2024,작물생명과학과,작물생명과학과,4,12,3,,635.0,,90.65,,최종
전북대학교,2024,조경학과,조경학과,1,8,1,,,,,,최종
전북대학교,2024,지역건설공학과,지역건설공학과,5,10,2,,405.0,,83.04,,최종
전북대학교,2024,물리교육,물리교육,2,4,1,,,,,,최종
전북대학교,2024,생물교육,생물교육,2,6,2,,722.5,,90.1,,최종
전북대학교,2024,화학교육,화학교육,1,5,1,,,,,,최종
전북대학교,2024,독어교육과,독어교육과,2,5,1,,,,,,최종
전북대학교,2024,영어교육과,영어교육과,2,12,2,,867.5,,90.11,,최종
전북대학교,2024,사회복지학과,사회복지학과,5,24,5,,742.0,,91.87,,최종
전북대학교,2024,사회학과,사회학과,3,11,3,,580.0,,89.55,,최종
전북대학교,2024,심리학과,심리학과,2,16,2,,837.5,,94.87,,최종
전북대학교,2024,정치외교학과,정치외교학과,7,19,6,,640.83,,87.46,,최종
전북대학교,2024,행정학과,행정학과,7,27,7,,757.86,,92.34,,최종
전북대학교,2024,경영학과,경영학과,14,102,14,,902.5,,92.78,,최종
전북대학교,2024,경제학부,경제학,12,42,10,,748.0,,91.65,,최종
전북대학교,2024,무역학과,무역학과,12,47,9,,823.33,,92.67,,최종
전북대학교,2024,회계학과,회계학과,2,18,1,,,,,,최종
전북대학교,2024,식품영양학과,식품영양학과,5,20,4,,655.0,,90.98,,최종
전북대학교,2024,의류학과,의류학과,6,22,6,,651.67,,93.14,,최종
전북대학교,2024,주거환경학과,주거환경학과,8,17,8,,700.0,,91.22,,최종
전북대학교,2024,한국음악학과,한국음악학과,2,3,2,,,,87.38,,최종
전북대학교,2024,산업디자인학과,산업디자인학과,7,15,7,,,,94.32,,최종
전북대학교,2024,고고문화인류학과,고고문화인류학과,3,12,3,,540.0,,91.79,,최종
전북대학교,2024,국어국문학과,국어국문학과,1,7,0,,,,,,최종
전북대학교,2024,독일학과,독일학과,3,9,3,,585.0,,93.3,,최종
전북대학교,2024,문헌정보학과,문헌정보학과,1,6,1,,,,,,최종
전북대학교,2024,사학과,사학과,3,14,3,,743.33,,88.04,,최종
전북대학교,2024,스페인.중남미학과,스페인.중남미학과,3,10,2,,792.5,,94.85,,최종
전북대학교,2024,영어영문학과,영어영문학과,10,23,9,,846.11,,90.24,,최종
전북대학교,2024,중어중문학과,중어중문학과,8,27,7,,702.14,,89.01,,최종
전북대학교,2024,철학과,철학과,6,15,4,,575.0,,87.29,,최종
전북대학교,2024,프랑스·아프리카학과,프랑스·아프리카학과,6,14,3,,558.33,,86.58,,최종
전북대학교,2024,과학학과,과학학과,3,5,2,,415.0,,88.43,,최종
전북대학교,2024,물리학과,물리학과,9,6,1,,,,,,최종
전북대학교,2024,반도체과학기술학과,반도체과학기술학과,5,9,4,,593.75,,89.98,,최종
전북대학교,2024,분자생물학과,생명과학부(분자생물학),7,17,6,,716.67,,92.79,,최종
전북대학교,2024,생명과학과,생명과학부(생명과학),7,20,6,,629.67,,89.97,,최종
전북대학교,2024,수학과,수학과,5,5,4,,505.0,,88.46,,최종
전북대학교,2024,스포츠과학과,스포츠과학과,3,7,3,,580.0,,92.03,,최종
전북대학교,2024,지구환경과학과,지구환경과학과,4,12,2,,530.0,,91.18,,최종
전북대학교,2024,통계학과,통계학과,5,19,5,,642.8,,89.3,,최종
전북대학교,2024,화학과,화학과,10,20,2,,670.0,,89.45,,최종
전북대학교,2024,생명자원소재공학,생명공학부(생명자원소재공학),11,2,1,,,,,,최종
전북대학교,2024,한약자원학과,한약자원학과,1,2,1,,,,,,최종
전북대학교,2024,생태조경디자인학과,생태조경디자인학과,2,3,1,,,,,,최종
충남대학교,2024,국어국문학과,국어국문학과,7,,7,43.07,846.4,9.04,90.4,,최초
충남대학교,2024,영어영문학과,영어영문학과,10,,10,48.8,961.0,9.51,95.1,,최초
충남대학교,2024,독어독문학과,독어독문학과,3,,0,43.0,845.0,9.37,93.7,,최초
충남대학교,2024,불어불문학과,불어불문학과,5,,5,44.9,883.0,9.4,94.0,,최초
충남대학교,2024,중어중문학과,중어중문학과,6,,6,43.58,856.6,9.31,93.1,,최초
충남대학교,2024,일어일문학과,일어일문학과,2,,2,,,,,,최초
충남대학교,2024,언어학과,언어학과,3,,3,34.0,665.0,8.88,88.8,,최초
충남대학교,2024,국사학과,국사학과,3,,3,39.17,768.4,9.07,90.7,,최초
충남대학교,2024,사학과,사학과,8,,6,41.56,816.2,9.35,93.5,,최초
충남대학교,2024,철학과,철학과,7,,7,38.79,760.8,8.76,87.6,,최초
충남대학교,2024,사회학과,사회학과,4,,4,44.38,872.6,9.49,94.9,,최초
충남대학교,2024,문헌정보학과,문헌정보학과,3,,3,46.83,921.6,9.35,93.5,,최초
충남대학교,2024,심리학과,심리학과,3,,3,45.83,901.6,9.37,93.7,,최초
충남대학교,2024,언론정보학과,언론정보학과,4,,4,48.25,950.0,9.26,92.6,,최초
충남대학교,2024,사회복지학과,사회복지학과,4,,4,41.75,820.0,9.35,93.5,,최초
충남대학교,2024,정치외교학과,정치외교학과,11,,10,44.27,870.4,9.37,93.7,,최초
충남대학교,2024,행정학부,행정학부,10,,10,45.4,893.0,9.48,94.8,,최초
충남대학교,2024,도시·자치융합학과,도시·자치융합학과,5,,5,40.2,789.0,8.99,89.9,,최초
충남대학교,2024,수학과,수학과,16,,9,33.35,652.0,8.8,88.0,,최초
충남대학교,2024,정보통계학과,정보통계학과,3,,3,43.5,855.0,9.08,90.8,,최초
충남대학교,2024,물리학과,물리학과,15,,9,33.42,653.4,9.18,91.8,,최초
충남대학교,2024,천문우주과학과,천문우주과학과,7,,6,36.79,720.8,9.2,92.0,,최초
충남대학교,2024,생화학과,생화학과,6,,6,41.67,818.4,9.18,91.8,,최초
충남대학교,2024,지질환경과학과,지질환경과학과,7,,2,37.0,725.0,8.74,87.4,,최초
충남대학교,2024,해양환경과학과,해양환경과학과,6,,2,44.0,865.0,9.3,93.0,,최초
충남대학교,2024,스포츠과학과,스포츠과학과,5,,5,40.2,789.0,9.42,94.2,,최초
충남대학교,2024,무용학과(한국무용),무용학과(한국무용),1,,1,,,,,,최초
충남대학교,2024,무용학과(현대무용),무용학과(현대무용),2,,1,,,,,,최초
충남대학교,2024,무용학과(발레),무용학과(발레),1,,0,,,,,,최초
충남대학교,2024,경제학과,경제학과,15,,15,45.0,885.0,9.35,93.5,,최초
충남대학교,2024,경영학부,경영학부,41,,41,46.45,914.0,9.39,93.9,,최초
충남대학교,2024,무역학과,무역학과,6,,6,46.25,910.0,9.5,95.0,,최초
충남대학교,2024,건축학과(5),건축학과(5),2,,2,,,,,,최초
충남대학교,2024,스마트시티건축공학과,스마트시티건축공학과,4,,3,42.25,830.0,9.22,92.2,,최초
충남대학교,2024,토목공학과,토목공학과,10,,9,42.4,833.0,9.37,93.7,,최초
충남대학교,2024,환경공학과,환경공학과,5,,4,41.0,805.0,9.37,93.7,,최초
충남대학교,2024,기계공학부,기계공학부,18,,16,42.92,843.4,9.3,93.0,,최초
충남대학교,2024,메카트로닉스공학과,메카트로닉스공학과,6,,3,37.5,735.0,9.13,91.3,,최초
충남대학교,2024,자율운항시스템공학과,자율운항시스템공학과,11,,2,,,,,,최초
충남대학교,2024,항공우주공학과,항공우주공학과,6,,2,45.17,888.4,8.45,84.5,,최초
충남대학교,2024,전기공학과,전기공학과,4,,4,45.5,895.0,9.57,95.7,,최초
충남대학교,2024,전자공학과,전자공학과,15,,15,43.87,862.4,9.32,93.2,,최초
충남대학교,2024,전파정보통신공학과,전파정보통신공학과,8,,8,44.69,878.8,9.46,94.6,,최초
충남대학교,2024,신소재공학과,신소재공학과,9,,9,42.5,835.0,9.43,94.3,,최초
충남대학교,2024,응용화학공학과,응용화학공학과,12,,12,44.13,867.6,9.34,93.4,,최초
충남대학교,2024,유기재료공학과,유기재료공학과,8,,8,36.31,711.2,9.15,91.5,,최초
충남대학교,2024,식물자원학과,식물자원학과,6,,6,42.33,831.6,9.12,91.2,,최초
충남대학교,2024,원예학과,원예학과,4,,4,40.63,797.6,9.54,95.4,,최초
충남대학교,2024,산림환경자원학과,산림환경자원학과,2,,2,,,,,,최초
충남대학교,2024,환경소재공학과,환경소재공학과,3,,2,30.33,591.6,8.93,89.3,,최초
충남대학교,2024,동물자원과학부,동물자원과학부,13,,8,38.85,762.0,9.21,92.1,,최초
충남대학교,2024,응용생물학과,응용생물학과,4,,4,45.25,890.0,8.95,89.5,,최초
충남대학교,2024,생물환경화학과,생물환경화학과,5,,5,36.9,723.0,8.88,88.8,,최초
충남대학교,2024,지역환경토목학과,지역환경토목학과,1,,1,,,,,,최초
충남대학교,2024,바이오시스템기계공학과,바이오시스템기계공학과,5,,3,35.83,701.6,8.96,89.6,,최초
충남대학교,2024,농업경제학과,농업경제학과,5,,4,35.0,685.0,9.26,92.6,,최초
충남대학교,2024,의류학과,의류학과,5,,4,44.8,881.0,9.07,90.7,,최초
충남대학교,2024,식품영양학과,식품영양학과,1,,1,,,,,,최초
충남대학교,2024,소비자학과,소비자학과,1,,1,,,,,,최초
충남대학교,2024,영어교육과,영어교육과,2,,2,,,,,,최초
충남대학교,2024,건설공학교육과,건설공학교육과,1,,1,,,,,,최초
충남대학교,2024,기계·재료공학교육과,기계·재료공학교육과,2,,2,,,,,,최초
충남대학교,2024,화학공학교육과,화학공학교육과,5,,3,34.5,675.0,8.74,87.4,,최초
충남대학교,2024,간호학과,간호학과,5,,3,48.5,955.0,9.58,95.8,,최초
충남대학교,2024,미생물·분자생명과학과,미생물·분자생명과학과,6,,4,41.25,810.0,9.6,96.0,,최초
충남대학교,2024,인문사회과학전공,인문사회과학전공,4,,2,,,,,,최초
충남대학교,2024,리더십과조직과학전공,리더십과조직과학전공,1,,1,,,,,,최초
충남대학교,2024,공공안전학전공,공공안전학전공,2,,0,,,,,,최초
충남대학교,2024,관현악과(현악),관현악과(현악),2,,2,,,,,,최초
충남대학교,2024,회화과(한국화),회화과(한국화),2,,1,,,,,,최초
충남대학교,2024,회화과(서양화),회화과(서양화),3,,3,,,17.71,177.1,,최초
충남대학교,2024,디자인창의학과(시각.제품디자인),디자인창의학과(시각.제품디자인),,,,,,,,,최초
충남대학교,2024,국제학부,국제학부,2,,2,,,,,,최초
충북대학교,2024,국어국문학과,국어국문학과,5,16,4,26.6,851.5,27.64,88.2,,최초
충북대학교,2024,중어중문학과,중어중문학과,3,12,2,26.33,840.7,28.63,93.15,,최초
충북대학교,2024,영어영문학과,영어영문학과,3,23,3,29.0,947.5,29.17,95.85,,최초
충북대학교,2024,철학과,철학과,5,14,4,25.3,799.5,28.24,91.2,,최초
충북대학교,2024,고고미술사학과,고고미술사학과,4,11,2,24.88,782.7,28.76,93.8,,최초
충북대학교,2024,사회학과,사회학과,7,22,6,24.57,770.3,27.62,88.1,,최초
충북대학교,2024,심리학과,심리학과,3,16,3,26.83,860.7,28.08,90.4,,최초
충북대학교,2024,행정학과,행정학과,5,20,5,25.1,791.5,28.09,90.45,,최초
충북대학교,2024,정치외교학과,정치외교학과,4,15,4,25.38,802.7,27.87,89.35,,최초
충북대학교,2024,경제학과,경제학과,9,24,7,26.33,840.7,28.23,91.15,,최초
충북대학교,2024,수학과,수학과,5,5,2,19.13,552.7,27.61,88.05,,최초
충북대학교,2024,정보통계학과,정보통계학과,10,19,10,23.4,723.5,28.83,94.15,,최초
충북대학교,2024,물리학과,물리학과,5,11,4,19.8,579.5,28.37,91.85,,최초
충북대학교,2024,화학과,화학과,8,24,7,25.69,815.1,28.91,94.55,,최초
충북대학교,2024,생명과학과,생명과학과,4,22,3,26.25,837.5,28.86,94.3,,최초
충북대학교,2024,미생물학과,미생물학과,4,13,4,23.63,732.7,29.24,96.2,,최초
충북대학교,2024,생화학과,생화학과,7,22,7,23.57,730.3,28.81,94.05,,최초
충북대학교,2024,천문우주학과,천문우주학과,6,11,2,22.75,697.5,28.5,92.5,,최초
충북대학교,2024,지구환경과학과,지구환경과학과,3,8,3,22.5,687.5,28.31,91.55,,최초
충북대학교,2024,경영학부,경영학부,19,97,18,27.13,872.7,28.97,94.85,,최초
충북대학교,2024,국제경영학과,국제경영학과,13,54,12,27.5,887.5,28.56,92.8,,최초
충북대학교,2024,경영정보학과,경영정보학과,6,18,4,25.08,790.7,28.75,93.75,,최초
충북대학교,2024,토목공학부,토목공학부,20,63,19,25.03,788.7,28.73,93.65,,최초
충북대학교,2024,기계공학부,기계공학부,14,68,12,26.89,863.1,28.74,93.7,,최초
충북대학교,2024,화학공학과,화학공학과,6,29,6,25.83,820.7,28.91,94.55,,최초
충북대학교,2024,신소재공학과,신소재공학과,7,33,6,23.07,710.3,28.59,92.95,,최초
충북대학교,2024,건축공학과,건축공학과,4,23,4,26.38,842.7,28.8,94.0,,최초
충북대학교,2024,안전공학과,안전공학과,3,18,3,26.5,847.5,27.98,89.9,,최초
충북대학교,2024,환경공학과,환경공학과,6,18,6,24.5,767.5,28.75,93.75,,최초
충북대학교,2024,공업화학과,공업화학과,4,15,4,24.38,762.7,28.65,93.25,,최초
충북대학교,2024,도시공학과,도시공학과,6,24,5,24.67,774.3,28.28,91.4,,최초
충북대학교,2024,건축학과,건축학과,4,22,4,26.0,827.5,28.26,91.3,,최초
충북대학교,2024,전기공학부,전기공학부,11,53,10,26.32,840.3,28.87,94.35,,최초
충북대학교,2024,전자공학전공,전자공학전공,4,27,3,25.5,807.5,28.57,92.85,,최초
충북대학교,2024,반도체공학전공,반도체공학전공,4,28,4,26.63,852.7,28.57,92.85,,최초
충북대학교,2024,정보통신공학부,정보통신공학부,14,47,14,25.18,794.7,28.84,94.2,,최초
충북대학교,2024,컴퓨터공학과,컴퓨터공학과,4,48,4,26.5,847.5,28.76,93.8,,최초
충북대학교,2024,인공지능전공,인공지능전공,5,32,5,26.4,843.5,28.82,94.1,,최초
충북대학교,2024,소프트웨어전공,소프트웨어전공,5,42,3,26.1,831.5,29.3,96.5,,최초
